"PSComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","ClassGuid","CompatID","CreationClassName","Description","DeviceClass","DeviceID","DeviceName","DevLoader","DriverDate","DriverName","DriverProviderName","DriverVersion","FriendlyName","HardWareID","InfName","InstallDate","IsSigned","Location","Manufacturer","Name","PDO","Signer","Started","StartMode","Status","SystemCreationClassName","SystemName"
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&CC_060000",,"PCI standard host CPU bridge","SYSTEM","PCI\VEN_1022&DEV_1491&SUBSYS_00000000&REV_00\3&11583659&0&C1","PCI standard host CPU bridge",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"PCI\VEN_1022&DEV_1491&SUBSYS_00000000&REV_00","machine.inf",,"True","PCI bus 0, device 24, function 1","(Standard system devices)",,"\Device\NTPNP_PCI0054","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&CC_060000",,"PCI standard host CPU bridge","SYSTEM","PCI\VEN_1022&DEV_1490&SUBSYS_00000000&REV_00\3&11583659&0&C0","PCI standard host CPU bridge",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"PCI\VEN_1022&DEV_1490&SUBSYS_00000000&REV_00","machine.inf",,"True","PCI bus 0, device 24, function 0","(Standard system devices)",,"\Device\NTPNP_PCI0053","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"Microsoft Generic IPMI Compliant Device","SYSTEM","ACPI\IPI0001\0","Microsoft Generic IPMI Compliant Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.708","Microsoft Generic IPMI Compliant Device","ACPI\VEN_IPI&DEV_0001","ipmidrv.inf",,"True",,"Microsoft",,"\Device\000000b8","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"Microsoft ACPI-Compliant Embedded Controller","SYSTEM","ACPI\PNP0C09\4&FB1875&0","Microsoft ACPI-Compliant Embedded Controller",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"ACPI\VEN_PNP&DEV_0C09","machine.inf",,"True",,"(Standard system devices)",,"\Device\000000b7","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e978-e325-11ce-bfc1-08002be10318}",,,"Communications Port","PORTS","ACPI\PNP0501\1","Communications Port",,"20060621000000.******+***",,"Microsoft","10.0.22000.653","Communications Port (COM2)","ACPI\VEN_PNP&DEV_0501","msports.inf",,"True",,"(Standard port types)",,"\Device\000000b6","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e978-e325-11ce-bfc1-08002be10318}",,,"Communications Port","PORTS","ACPI\PNP0501\0","Communications Port",,"20060621000000.******+***",,"Microsoft","10.0.22000.653","Communications Port (COM1)","ACPI\VEN_PNP&DEV_0501","msports.inf",,"True",,"(Standard port types)",,"\Device\000000b5","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"Motherboard resources","SYSTEM","ACPI\PNP0C02\0","Motherboard resources",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"ACPI\VEN_PNP&DEV_0C02","machine.inf",,"True",,"(Standard system devices)",,"\Device\000000b4","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"System speaker","SYSTEM","ACPI\PNP0800\4&FB1875&0","System speaker",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"ACPI\VEN_PNP&DEV_0800","machine.inf",,"True",,"(Standard system devices)",,"\Device\000000b3","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"System CMOS/real time clock","SYSTEM","ACPI\PNP0B00\4&FB1875&0","System CMOS/real time clock",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"ACPI\VEN_PNP&DEV_0B00","machine.inf",,"True",,"(Standard system devices)",,"\Device\000000b2","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"System timer","SYSTEM","ACPI\PNP0100\4&FB1875&0","System timer",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"ACPI\VEN_PNP&DEV_0100","machine.inf",,"True",,"(Standard system devices)",,"\Device\000000b1","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"Direct memory access controller","SYSTEM","ACPI\PNP0200\4&FB1875&0","Direct memory access controller",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"ACPI\VEN_PNP&DEV_0200","machine.inf",,"True",,"(Standard system devices)",,"\Device\000000b0","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"Programmable interrupt controller","SYSTEM","ACPI\PNP0000\4&FB1875&0","Programmable interrupt controller",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"ACPI\VEN_PNP&DEV_0000","machine.inf",,"True",,"(Standard system devices)",,"\Device\000000af","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&DEV_790E&REV_51",,"PCI standard ISA bridge","SYSTEM","PCI\VEN_1022&DEV_790E&SUBSYS_88151043&REV_51\3&11583659&0&A3","PCI standard ISA bridge",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"PCI\VEN_1022&DEV_790E&SUBSYS_88151043&REV_51","machine.inf",,"True","PCI bus 0, device 20, function 3","(Standard system devices)",,"\Device\NTPNP_PCI0052","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&DEV_790B&REV_61",,"AMD SMBus","SYSTEM","PCI\VEN_1022&DEV_790B&SUBSYS_88151043&REV_61\3&11583659&0&A0","AMD SMBus",,"20220306000000.******+***",,"Advanced Micro Devices, Inc","5.12.0.38",,"PCI\VEN_1022&DEV_790B&SUBSYS_88151043&REV_61","oem34.inf",,"True","PCI bus 0, device 20, function 0","Advanced Micro Devices, Inc",,"\Device\NTPNP_PCI0051","Microsoft Windows Hardware Compatibility Publisher",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","",,"HID-compliant consumer control device","HIDCLASS","HID\VID_0FD9&PID_006C\B&35A672E8&0&0000","HID-compliant consumer control device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"HID\VID_0FD9&PID_006C&REV_0000","hidserv.inf",,"True",,"Microsoft",,"\Device\00000175","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","USB\Class_03&SubClass_00&Prot_00",,"USB Input Device","HIDCLASS","USB\VID_0FD9&PID_006C\CL13K1A05278","USB Input Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"USB\VID_0FD9&PID_006C&REV_0000","input.inf",,"True","Port_#0003.Hub_#0023","(Standard system devices)",,"\Device\USBPDO-33","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.1.00000000}.{4F99AC61-CB12-42E2-8D32-8456F91E4405}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link Monitor (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\0000018b","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.0.00000000}.{D4304EBB-C249-4994-AE9F-8D47093A0832}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link Music (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\0000018a","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.0.00000000}.{B2ED23FC-CFED-4851-88D9-74CCEBD817D7}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link Game (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\00000189","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.0.00000000}.{A2013D1E-7239-40D0-90A5-005EF8E53DAB}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Headphones (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\00000188","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.0.00000000}.{66A3AE3A-7C51-407F-AB2C-8CD0EEFF86E5}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link Browser (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\00000187","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.0.00000000}.{4AF3E19E-C21E-46EA-B07A-C04E599897BD}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link Aux 1 (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\00000186","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.0.00000000}.{311A3171-3AF3-48F7-9500-5266A0763C73}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link Aux 2 (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\00000185","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.0.00000000}.{22A96C35-792B-43DC-8E20-6135DFC869CA}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link Voice Chat (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\00000184","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.0.00000000}.{1720078D-C4AA-458B-9CA1-A71E60F1D5F2}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link SFX (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\00000183","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.0.00000000}.{0D608B6F-F097-4352-89D7-32EB61F294ED}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link System (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\00000182","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.1.00000000}.{F885CE19-7843-44A2-82DE-0AE9E4EE30A1}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link MicrophoneFX (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\0000017c","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.1.00000000}.{E78AF4A3-847B-473E-920C-608B87791B79}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Mic In (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\0000017b","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","GenericAudioEndpoint",,"Audio Endpoint","AUDIOENDPOINT","SWD\MMDEVAPI\{0.0.1.00000000}.{BE54A3F9-CD3F-4A57-8738-42F9DB0D0472}","Audio Endpoint",,"20210506000000.******+***",,"Microsoft","10.0.22000.1","Wave Link Stream (Elgato Wave:3)","MMDEVAPI\AudioEndpoints","audioendpoint.inf",,"True",,"Microsoft",,"\Device\00000179","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96c-e325-11ce-bfc1-08002be10318}",,,"Elgato Wave:3","MEDIA","TUSBAUDIO_ENUM\VID_0FD9&PID_0070&KS\BS28J1A01412","Elgato Wave:3",,"20221201000000.******+***","ElgatoUsbAudioks.sys","Elgato","5.30.0.29563",,"TUSBAUDIO_ENUM\VID_0FD9&PID_0070&REV_0121&KS","oem25.inf",,"True","Port_#0001.Hub_#0023","Elgato",,"\Device\0000016e","Microsoft Windows Hardware Compatibility Publisher",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{18667f94-26e9-4458-98ee-a462ce36e09f}","USB\DevClass_00&SubClass_00&Prot_00",,"Elgato Wave:3","ELGATOUSBAUDIO_SC","USB\VID_0FD9&PID_0070\BS28J1A01412","Elgato Wave:3",,"20221201000000.******+***",,"Elgato","5.30.0.29563",,"USB\VID_0FD9&PID_0070&REV_0121","oem39.inf",,"True","Port_#0001.Hub_#0023","Elgato",,"\Device\USBPDO-32","Microsoft Windows Hardware Compatibility Publisher",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\USB20_HUB",,"Generic USB Hub","USB","USB\VID_2109&PID_2822\8&148AF0E4&0&4","Generic USB Hub",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\VID_2109&PID_2822&REV_9014","usbhub3.inf",,"True","Port_#0004.Hub_#0019","(Standard USB HUBs)",,"\Device\USBPDO-30","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{62f9c741-b25a-46ce-b54c-9bccce08b6f2}","SWD\GenericRaw",,"Generic software device","SOFTWAREDEVICE","SWD\MMDEVAPI\MIDII_62A510CD.P_0001","Generic software device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1","2 - CDC DATA interface",,"c_swdevice.inf",,"True",,"Microsoft",,"\Device\0000017e","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{62f9c741-b25a-46ce-b54c-9bccce08b6f2}","SWD\GenericRaw",,"Generic software device","SOFTWAREDEVICE","SWD\MMDEVAPI\MIDII_62A510CD.P_0000","Generic software device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1","2 - Configuration",,"c_swdevice.inf",,"True",,"Microsoft",,"\Device\0000017d","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96c-e325-11ce-bfc1-08002be10318}","USB\Class_01&SubClass_01&Prot_00",,"USB Audio Device","MEDIA","USB\VID_2EC2&PID_0003&MI_02\B&2F4CD955&0&0002","USB Audio Device",,"20220428000000.******+***","USBAUDIO.sys","Microsoft","10.0.22000.653","Loupedeck CT","USB\VID_2EC2&PID_0003&REV_0100&MI_02","wdma_usb.inf",,"True","0005.0000.0003.002.004.003.003.000.000","Microsoft",,"\Device\0000015f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e978-e325-11ce-bfc1-08002be10318}","USB\Class_02&SubClass_02&Prot_00",,"USB Serial Device","PORTS","USB\VID_2EC2&PID_0003&MI_00\B&2F4CD955&0&0000","USB Serial Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.653","USB Serial Device (COM3)","USB\VID_2EC2&PID_0003&REV_0100&MI_00","usbser.inf",,"True","0005.0000.0003.002.004.003.003.000.000","Microsoft",,"\Device\0000015e","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\DevClass_00&SubClass_00&Prot_00",,"USB Composite Device","USB","USB\VID_2EC2&PID_0003\LDD1903013121240700932B0018","USB Composite Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"USB\VID_2EC2&PID_0003&REV_0100","usb.inf",,"True","Port_#0003.Hub_#0022","(Standard USB Host Controller)",,"\Device\USBPDO-31","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\USB20_HUB",,"Generic USB Hub","USB","USB\VID_2109&PID_2822\8&148AF0E4&0&3","Generic USB Hub",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\VID_2109&PID_2822&REV_9014","usbhub3.inf",,"True","Port_#0003.Hub_#0019","(Standard USB HUBs)",,"\Device\USBPDO-29","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","",,"HID-compliant consumer control device","HIDCLASS","HID\VID_0FD9&PID_006C\A&83D3676&0&0000","HID-compliant consumer control device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"HID\VID_0FD9&PID_006C&REV_0000","hidserv.inf",,"True",,"Microsoft",,"\Device\0000012f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","USB\Class_03&SubClass_00&Prot_00",,"USB Input Device","HIDCLASS","USB\VID_0FD9&PID_006C\CL13K1A05274","USB Input Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"USB\VID_0FD9&PID_006C&REV_0000","input.inf",,"True","Port_#0001.Hub_#0019","(Standard system devices)",,"\Device\USBPDO-26","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\USB20_HUB",,"Generic USB Hub","USB","USB\VID_2109&PID_2822\7&CDFAC7F&0&4","Generic USB Hub",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\VID_2109&PID_2822&REV_9014","usbhub3.inf",,"True","Port_#0004.Hub_#0015","(Standard USB HUBs)",,"\Device\USBPDO-25","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\USB20_HUB",,"Generic USB Hub","USB","USB\VID_2109&PID_2822\7&CDFAC7F&0&3","Generic USB Hub",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\VID_2109&PID_2822&REV_9014","usbhub3.inf",,"True","Port_#0003.Hub_#0015","(Standard USB HUBs)",,"\Device\USBPDO-24","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","",,"HID-compliant vendor-defined device","HIDCLASS","HID\VID_047F&PID_C058&MI_03&COL03\B&25B34822&0&0002","HID-compliant vendor-defined device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"HID\VID_047F&PID_C058&REV_0213&MI_03&Col03","input.inf",,"True",,"(Standard system devices)",,"\Device\0000012a","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","",,"HID-compliant headset","HIDCLASS","HID\VID_047F&PID_C058&MI_03&COL02\B&25B34822&0&0001","HID-compliant headset",,"20090421000000.******+***",,"Microsoft","10.0.22000.653",,"HID\VID_047F&PID_C058&REV_0213&MI_03&Col02","HidTelephonyDriver.inf",,"True",,"Microsoft",,"\Device\00000129","Microsoft Windows",,,,,
